,Country,ISO3 Code,Date,Price (EUR/MWhe),date,day,month,year
1160,France,FRA,2020-12-01,48.42,2020-12-01,1,12,2020
1161,France,FRA,2021-01-01,59.47,2021-01-01,1,1,2021
1162,France,FRA,2021-02-01,49.01,2021-02-01,1,2,2021
1163,France,FRA,2021-03-01,50.23,2021-03-01,1,3,2021
1164,France,FRA,2021-04-01,63.15,2021-04-01,1,4,2021
1165,France,FRA,2021-05-01,55.26,2021-05-01,1,5,2021
1166,France,FRA,2021-06-01,73.56,2021-06-01,1,6,2021
1167,France,FRA,2021-07-01,78.31,2021-07-01,1,7,2021
1168,France,FRA,2021-08-01,77.4,2021-08-01,1,8,2021
1169,France,FRA,2021-09-01,135.3,2021-09-01,1,9,2021
1170,France,FRA,2021-10-01,172.54,2021-10-01,1,10,2021
1171,France,FRA,2021-11-01,217.24,2021-11-01,1,11,2021
1172,France,FRA,2021-12-01,274.51,2021-12-01,1,12,2021
1173,France,FRA,2022-01-01,211.58,2022-01-01,1,1,2022
1174,France,FRA,2022-02-01,185.63,2022-02-01,1,2,2022
1175,France,FRA,2022-03-01,295.17,2022-03-01,1,3,2022
1176,France,FRA,2022-04-01,232.92,2022-04-01,1,4,2022
1177,France,FRA,2022-05-01,197.46,2022-05-01,1,5,2022
1178,France,FRA,2022-06-01,248.73,2022-06-01,1,6,2022
1179,France,FRA,2022-07-01,400.95,2022-07-01,1,7,2022
1180,France,FRA,2022-08-01,492.99,2022-08-01,1,8,2022
1181,France,FRA,2022-09-01,393.55,2022-09-01,1,9,2022
1182,France,FRA,2022-10-01,178.89,2022-10-01,1,10,2022
1183,France,FRA,2022-11-01,192.16,2022-11-01,1,11,2022
1184,France,FRA,2022-12-01,270.49,2022-12-01,1,12,2022
1185,France,FRA,2023-01-01,132.28,2023-01-01,1,1,2023
1186,France,FRA,2023-02-01,148.78,2023-02-01,1,2,2023
1187,France,FRA,2023-03-01,111.81,2023-03-01,1,3,2023
1188,France,FRA,2023-04-01,106.45,2023-04-01,1,4,2023
1189,France,FRA,2023-05-01,77.48,2023-05-01,1,5,2023
1190,France,FRA,2023-06-01,91.28,2023-06-01,1,6,2023
1191,France,FRA,2023-07-01,77.62,2023-07-01,1,7,2023
1192,France,FRA,2023-08-01,90.96,2023-08-01,1,8,2023
1193,France,FRA,2023-09-01,88.71,2023-09-01,1,9,2023
1194,France,FRA,2023-10-01,84.2,2023-10-01,1,10,2023
1195,France,FRA,2023-11-01,89.02,2023-11-01,1,11,2023
1196,France,FRA,2023-12-01,68.33,2023-12-01,1,12,2023
1197,France,FRA,2024-01-01,76.66,2024-01-01,1,1,2024
1198,France,FRA,2024-02-01,58.39,2024-02-01,1,2,2024
1199,France,FRA,2024-03-01,53.54,2024-03-01,1,3,2024
1200,Greece,GRC,2015-01-01,61.41,2015-01-01,1,1,2015
1201,Greece,GRC,2015-02-01,56.94,2015-02-01,1,2,2015
1202,Greece,GRC,2015-03-01,56.22,2015-03-01,1,3,2015
1203,Greece,GRC,2015-04-01,47.95,2015-04-01,1,4,2015
1204,Greece,GRC,2015-05-01,49.53,2015-05-01,1,5,2015
1205,Greece,GRC,2015-06-01,48.18,2015-06-01,1,6,2015
1206,Greece,GRC,2015-07-01,53.18,2015-07-01,1,7,2015
1207,Greece,GRC,2015-08-01,50.18,2015-08-01,1,8,2015
1208,Greece,GRC,2015-09-01,50.74,2015-09-01,1,9,2015
1209,Greece,GRC,2015-10-01,48.05,2015-10-01,1,10,2015
1210,Greece,GRC,2015-11-01,49.57,2015-11-01,1,11,2015
1211,Greece,GRC,2015-12-01,51.32,2015-12-01,1,12,2015
1212,Greece,GRC,2016-01-01,48.74,2016-01-01,1,1,2016
1213,Greece,GRC,2016-02-01,43.91,2016-02-01,1,2,2016
1214,Greece,GRC,2016-03-01,40.76,2016-03-01,1,3,2016
1215,Greece,GRC,2016-04-01,38.98,2016-04-01,1,4,2016
1216,Greece,GRC,2016-05-01,41.29,2016-05-01,1,5,2016
1217,Greece,GRC,2016-06-01,41.33,2016-06-01,1,6,2016
1218,Greece,GRC,2016-07-01,42.59,2016-07-01,1,7,2016
1219,Greece,GRC,2016-08-01,39.04,2016-08-01,1,8,2016
1220,Greece,GRC,2016-09-01,39.96,2016-09-01,1,9,2016
1221,Greece,GRC,2016-10-01,43.17,2016-10-01,1,10,2016
1222,Greece,GRC,2016-11-01,43.11,2016-11-01,1,11,2016
1223,Greece,GRC,2016-12-01,51.11,2016-12-01,1,12,2016
1224,Greece,GRC,2017-01-01,74.62,2017-01-01,1,1,2017
1225,Greece,GRC,2017-02-01,56.18,2017-02-01,1,2,2017
1226,Greece,GRC,2017-03-01,46.2,2017-03-01,1,3,2017
1227,Greece,GRC,2017-04-01,44.6,2017-04-01,1,4,2017
1228,Greece,GRC,2017-05-01,45.78,2017-05-01,1,5,2017
1229,Greece,GRC,2017-06-01,51.3,2017-06-01,1,6,2017
1230,Greece,GRC,2017-07-01,52.53,2017-07-01,1,7,2017
1231,Greece,GRC,2017-08-01,50.57,2017-08-01,1,8,2017
1232,Greece,GRC,2017-09-01,53.06,2017-09-01,1,9,2017
1233,Greece,GRC,2017-10-01,54.89,2017-10-01,1,10,2017
1234,Greece,GRC,2017-11-01,70.43,2017-11-01,1,11,2017
1235,Greece,GRC,2017-12-01,56.22,2017-12-01,1,12,2017
1236,Greece,GRC,2018-01-01,53.49,2018-01-01,1,1,2018
1237,Greece,GRC,2018-02-01,51.62,2018-02-01,1,2,2018
1238,Greece,GRC,2018-03-01,44.23,2018-03-01,1,3,2018
1239,Greece,GRC,2018-04-01,50.41,2018-04-01,1,4,2018
1240,Greece,GRC,2018-05-01,56.36,2018-05-01,1,5,2018
1241,Greece,GRC,2018-06-01,60.68,2018-06-01,1,6,2018
1242,Greece,GRC,2018-07-01,64.44,2018-07-01,1,7,2018
1243,Greece,GRC,2018-08-01,63.84,2018-08-01,1,8,2018
1244,Greece,GRC,2018-09-01,67.06,2018-09-01,1,9,2018
1245,Greece,GRC,2018-10-01,71.43,2018-10-01,1,10,2018
1246,Greece,GRC,2018-11-01,69.3,2018-11-01,1,11,2018
1247,Greece,GRC,2018-12-01,71.25,2018-12-01,1,12,2018
1248,Greece,GRC,2019-01-01,75.25,2019-01-01,1,1,2019
1249,Greece,GRC,2019-02-01,69.02,2019-02-01,1,2,2019
1250,Greece,GRC,2019-03-01,59.85,2019-03-01,1,3,2019
1251,Greece,GRC,2019-04-01,62.39,2019-04-01,1,4,2019
1252,Greece,GRC,2019-05-01,65.96,2019-05-01,1,5,2019
1253,Greece,GRC,2019-06-01,68.09,2019-06-01,1,6,2019
1254,Greece,GRC,2019-07-01,62.19,2019-07-01,1,7,2019
1255,Greece,GRC,2019-08-01,63.98,2019-08-01,1,8,2019
1256,Greece,GRC,2019-09-01,60.95,2019-09-01,1,9,2019
1257,Greece,GRC,2019-10-01,63.28,2019-10-01,1,10,2019
1258,Greece,GRC,2019-11-01,55.35,2019-11-01,1,11,2019
1259,Greece,GRC,2019-12-01,59.7,2019-12-01,1,12,2019
1260,Greece,GRC,2020-01-01,58.39,2020-01-01,1,1,2020
1261,Greece,GRC,2020-02-01,49.17,2020-02-01,1,2,2020
1262,Greece,GRC,2020-03-01,43.6,2020-03-01,1,3,2020
1263,Greece,GRC,2020-04-01,28.48,2020-04-01,1,4,2020
1264,Greece,GRC,2020-05-01,34.27,2020-05-01,1,5,2020
1265,Greece,GRC,2020-06-01,34.09,2020-06-01,1,6,2020
1266,Greece,GRC,2020-07-01,41.17,2020-07-01,1,7,2020
1267,Greece,GRC,2020-08-01,46.18,2020-08-01,1,8,2020
1268,Greece,GRC,2020-09-01,46.52,2020-09-01,1,9,2020
1269,Greece,GRC,2020-10-01,47.32,2020-10-01,1,10,2020
1270,Greece,GRC,2020-11-01,52.57,2020-11-01,1,11,2020
1271,Greece,GRC,2020-12-01,59.0,2020-12-01,1,12,2020
1272,Greece,GRC,2021-01-01,52.51,2021-01-01,1,1,2021
1273,Greece,GRC,2021-02-01,50.37,2021-02-01,1,2,2021
1274,Greece,GRC,2021-03-01,57.64,2021-03-01,1,3,2021
1275,Greece,GRC,2021-04-01,64.2,2021-04-01,1,4,2021
1276,Greece,GRC,2021-05-01,63.19,2021-05-01,1,5,2021
1277,Greece,GRC,2021-06-01,83.53,2021-06-01,1,6,2021
1278,Greece,GRC,2021-07-01,102.03,2021-07-01,1,7,2021
1279,Greece,GRC,2021-08-01,121.61,2021-08-01,1,8,2021
1280,Greece,GRC,2021-09-01,134.72,2021-09-01,1,9,2021
1281,Greece,GRC,2021-10-01,198.52,2021-10-01,1,10,2021
1282,Greece,GRC,2021-11-01,228.88,2021-11-01,1,11,2021
1283,Greece,GRC,2021-12-01,235.36,2021-12-01,1,12,2021
1284,Greece,GRC,2022-01-01,227.35,2022-01-01,1,1,2022
1285,Greece,GRC,2022-02-01,211.73,2022-02-01,1,2,2022
1286,Greece,GRC,2022-03-01,272.32,2022-03-01,1,3,2022
1287,Greece,GRC,2022-04-01,246.91,2022-04-01,1,4,2022
1288,Greece,GRC,2022-05-01,225.07,2022-05-01,1,5,2022
1289,Greece,GRC,2022-06-01,240.83,2022-06-01,1,6,2022
1290,Greece,GRC,2022-07-01,338.32,2022-07-01,1,7,2022
1291,Greece,GRC,2022-08-01,436.76,2022-08-01,1,8,2022
1292,Greece,GRC,2022-09-01,416.41,2022-09-01,1,9,2022
1293,Greece,GRC,2022-10-01,232.16,2022-10-01,1,10,2022
1294,Greece,GRC,2022-11-01,227.84,2022-11-01,1,11,2022
1295,Greece,GRC,2022-12-01,276.97,2022-12-01,1,12,2022
1296,Greece,GRC,2023-01-01,191.66,2023-01-01,1,1,2023
1297,Greece,GRC,2023-02-01,156.25,2023-02-01,1,2,2023
1298,Greece,GRC,2023-03-01,122.75,2023-03-01,1,3,2023
1299,Greece,GRC,2023-04-01,120.44,2023-04-01,1,4,2023
1300,Greece,GRC,2023-05-01,105.46,2023-05-01,1,5,2023
1301,Greece,GRC,2023-06-01,91.6,2023-06-01,1,6,2023
1302,Greece,GRC,2023-07-01,112.63,2023-07-01,1,7,2023
1303,Greece,GRC,2023-08-01,109.33,2023-08-01,1,8,2023
1304,Greece,GRC,2023-09-01,101.93,2023-09-01,1,9,2023
1305,Greece,GRC,2023-10-01,111.16,2023-10-01,1,10,2023
1306,Greece,GRC,2023-11-01,105.46,2023-11-01,1,11,2023
1307,Greece,GRC,2023-12-01,102.2,2023-12-01,1,12,2023
1308,Greece,GRC,2024-01-01,92.99,2024-01-01,1,1,2024
1309,Greece,GRC,2024-02-01,73.57,2024-02-01,1,2,2024
1310,Greece,GRC,2024-03-01,67.48,2024-03-01,1,3,2024
1311,Croatia,HRV,2017-10-01,58.27,2017-10-01,1,10,2017
1312,Croatia,HRV,2017-11-01,60.92,2017-11-01,1,11,2017
1313,Croatia,HRV,2017-12-01,42.43,2017-12-01,1,12,2017
1314,Croatia,HRV,2018-01-01,37.99,2018-01-01,1,1,2018
1315,Croatia,HRV,2018-02-01,44.87,2018-02-01,1,2,2018
1316,Croatia,HRV,2018-03-01,44.66,2018-03-01,1,3,2018
1317,Croatia,HRV,2018-04-01,34.14,2018-04-01,1,4,2018
1318,Croatia,HRV,2018-05-01,42.16,2018-05-01,1,5,2018
1319,Croatia,HRV,2018-06-01,51.75,2018-06-01,1,6,2018
1320,Croatia,HRV,2018-07-01,51.54,2018-07-01,1,7,2018
1321,Croatia,HRV,2018-08-01,60.85,2018-08-01,1,8,2018
1322,Croatia,HRV,2018-09-01,64.16,2018-09-01,1,9,2018
1323,Croatia,HRV,2018-10-01,64.1,2018-10-01,1,10,2018
1324,Croatia,HRV,2018-11-01,63.3,2018-11-01,1,11,2018
1325,Croatia,HRV,2018-12-01,64.07,2018-12-01,1,12,2018
1326,Croatia,HRV,2019-01-01,69.32,2019-01-01,1,1,2019
1327,Croatia,HRV,2019-02-01,49.73,2019-02-01,1,2,2019
1328,Croatia,HRV,2019-03-01,39.56,2019-03-01,1,3,2019
1329,Croatia,HRV,2019-04-01,45.63,2019-04-01,1,4,2019
1330,Croatia,HRV,2019-05-01,41.47,2019-05-01,1,5,2019
1331,Croatia,HRV,2019-06-01,40.41,2019-06-01,1,6,2019
1332,Croatia,HRV,2019-07-01,53.01,2019-07-01,1,7,2019
1333,Croatia,HRV,2019-08-01,55.88,2019-08-01,1,8,2019
1334,Croatia,HRV,2019-09-01,55.39,2019-09-01,1,9,2019
1335,Croatia,HRV,2019-10-01,55.35,2019-10-01,1,10,2019
1336,Croatia,HRV,2019-11-01,45.16,2019-11-01,1,11,2019
1337,Croatia,HRV,2019-12-01,40.11,2019-12-01,1,12,2019
1338,Croatia,HRV,2020-01-01,51.32,2020-01-01,1,1,2020
1339,Croatia,HRV,2020-02-01,39.59,2020-02-01,1,2,2020
1340,Croatia,HRV,2020-03-01,29.41,2020-03-01,1,3,2020
1341,Croatia,HRV,2020-04-01,23.97,2020-04-01,1,4,2020
1342,Croatia,HRV,2020-05-01,22.43,2020-05-01,1,5,2020
1343,Croatia,HRV,2020-06-01,28.82,2020-06-01,1,6,2020
1344,Croatia,HRV,2020-07-01,35.43,2020-07-01,1,7,2020
1345,Croatia,HRV,2020-08-01,38.15,2020-08-01,1,8,2020
1346,Croatia,HRV,2020-09-01,45.85,2020-09-01,1,9,2020
1347,Croatia,HRV,2020-10-01,38.56,2020-10-01,1,10,2020
1348,Croatia,HRV,2020-11-01,47.23,2020-11-01,1,11,2020
1349,Croatia,HRV,2020-12-01,55.56,2020-12-01,1,12,2020
1350,Croatia,HRV,2021-01-01,53.87,2021-01-01,1,1,2021
1351,Croatia,HRV,2021-02-01,50.38,2021-02-01,1,2,2021
1352,Croatia,HRV,2021-03-01,55.94,2021-03-01,1,3,2021
1353,Croatia,HRV,2021-04-01,64.51,2021-04-01,1,4,2021
1354,Croatia,HRV,2021-05-01,59.88,2021-05-01,1,5,2021
1355,Croatia,HRV,2021-06-01,78.47,2021-06-01,1,6,2021
1356,Croatia,HRV,2021-07-01,93.68,2021-07-01,1,7,2021
1357,Croatia,HRV,2021-08-01,105.63,2021-08-01,1,8,2021
1358,Croatia,HRV,2021-09-01,138.6,2021-09-01,1,9,2021
1359,Croatia,HRV,2021-10-01,202.73,2021-10-01,1,10,2021
1360,Croatia,HRV,2021-11-01,215.96,2021-11-01,1,11,2021
1361,Croatia,HRV,2021-12-01,251.76,2021-12-01,1,12,2021
1362,Croatia,HRV,2022-01-01,206.9,2022-01-01,1,1,2022
1363,Croatia,HRV,2022-02-01,195.5,2022-02-01,1,2,2022
1364,Croatia,HRV,2022-03-01,293.44,2022-03-01,1,3,2022
1365,Croatia,HRV,2022-04-01,192.69,2022-04-01,1,4,2022
1366,Croatia,HRV,2022-05-01,202.06,2022-05-01,1,5,2022
1367,Croatia,HRV,2022-06-01,245.58,2022-06-01,1,6,2022
1368,Croatia,HRV,2022-07-01,375.56,2022-07-01,1,7,2022
1369,Croatia,HRV,2022-08-01,494.05,2022-08-01,1,8,2022
1370,Croatia,HRV,2022-09-01,391.73,2022-09-01,1,9,2022
1371,Croatia,HRV,2022-10-01,196.69,2022-10-01,1,10,2022
1372,Croatia,HRV,2022-11-01,219.66,2022-11-01,1,11,2022
1373,Croatia,HRV,2022-12-01,246.37,2022-12-01,1,12,2022
1374,Croatia,HRV,2023-01-01,136.98,2023-01-01,1,1,2023
1375,Croatia,HRV,2023-02-01,145.24,2023-02-01,1,2,2023
1376,Croatia,HRV,2023-03-01,111.62,2023-03-01,1,3,2023
1377,Croatia,HRV,2023-04-01,105.47,2023-04-01,1,4,2023
1378,Croatia,HRV,2023-05-01,86.8,2023-05-01,1,5,2023
1379,Croatia,HRV,2023-06-01,94.34,2023-06-01,1,6,2023
1380,Croatia,HRV,2023-07-01,92.31,2023-07-01,1,7,2023
1381,Croatia,HRV,2023-08-01,96.17,2023-08-01,1,8,2023
1382,Croatia,HRV,2023-09-01,102.69,2023-09-01,1,9,2023
1383,Croatia,HRV,2023-10-01,104.01,2023-10-01,1,10,2023
1384,Croatia,HRV,2023-11-01,96.65,2023-11-01,1,11,2023
1385,Croatia,HRV,2023-12-01,75.89,2023-12-01,1,12,2023
1386,Croatia,HRV,2024-01-01,84.09,2024-01-01,1,1,2024
1387,Croatia,HRV,2024-02-01,67.78,2024-02-01,1,2,2024
1388,Croatia,HRV,2024-03-01,64.31,2024-03-01,1,3,2024
1389,Hungary,HUN,2015-01-01,42.16,2015-01-01,1,1,2015
1390,Hungary,HUN,2015-02-01,41.27,2015-02-01,1,2,2015
1391,Hungary,HUN,2015-03-01,35.64,2015-03-01,1,3,2015
1392,Hungary,HUN,2015-04-01,34.11,2015-04-01,1,4,2015
1393,Hungary,HUN,2015-05-01,29.63,2015-05-01,1,5,2015
1394,Hungary,HUN,2015-06-01,33.95,2015-06-01,1,6,2015
1395,Hungary,HUN,2015-07-01,52.35,2015-07-01,1,7,2015
1396,Hungary,HUN,2015-08-01,42.56,2015-08-01,1,8,2015
1397,Hungary,HUN,2015-09-01,47.53,2015-09-01,1,9,2015
1398,Hungary,HUN,2015-10-01,44.13,2015-10-01,1,10,2015
1399,Hungary,HUN,2015-11-01,41.51,2015-11-01,1,11,2015
1400,Hungary,HUN,2015-12-01,42.28,2015-12-01,1,12,2015
1401,Hungary,HUN,2016-01-01,43.09,2016-01-01,1,1,2016
1402,Hungary,HUN,2016-02-01,26.4,2016-02-01,1,2,2016
1403,Hungary,HUN,2016-03-01,25.84,2016-03-01,1,3,2016
1404,Hungary,HUN,2016-04-01,29.17,2016-04-01,1,4,2016
1405,Hungary,HUN,2016-05-01,27.17,2016-05-01,1,5,2016
1406,Hungary,HUN,2016-06-01,32.78,2016-06-01,1,6,2016
1407,Hungary,HUN,2016-07-01,35.16,2016-07-01,1,7,2016
1408,Hungary,HUN,2016-08-01,33.01,2016-08-01,1,8,2016
1409,Hungary,HUN,2016-09-01,36.48,2016-09-01,1,9,2016
1410,Hungary,HUN,2016-10-01,45.6,2016-10-01,1,10,2016
1411,Hungary,HUN,2016-11-01,40.64,2016-11-01,1,11,2016
1412,Hungary,HUN,2016-12-01,49.17,2016-12-01,1,12,2016
1413,Hungary,HUN,2017-01-01,81.23,2017-01-01,1,1,2017
1414,Hungary,HUN,2017-02-01,55.56,2017-02-01,1,2,2017
1415,Hungary,HUN,2017-03-01,37.91,2017-03-01,1,3,2017
1416,Hungary,HUN,2017-04-01,39.61,2017-04-01,1,4,2017
1417,Hungary,HUN,2017-05-01,42.79,2017-05-01,1,5,2017
1418,Hungary,HUN,2017-06-01,43.92,2017-06-01,1,6,2017
1419,Hungary,HUN,2017-07-01,51.88,2017-07-01,1,7,2017
1420,Hungary,HUN,2017-08-01,58.27,2017-08-01,1,8,2017
1421,Hungary,HUN,2017-09-01,42.84,2017-09-01,1,9,2017
1422,Hungary,HUN,2017-10-01,49.75,2017-10-01,1,10,2017
1423,Hungary,HUN,2017-11-01,60.48,2017-11-01,1,11,2017
1424,Hungary,HUN,2017-12-01,39.98,2017-12-01,1,12,2017
1425,Hungary,HUN,2018-01-01,36.31,2018-01-01,1,1,2018
1426,Hungary,HUN,2018-02-01,41.66,2018-02-01,1,2,2018
1427,Hungary,HUN,2018-03-01,40.4,2018-03-01,1,3,2018
1428,Hungary,HUN,2018-04-01,31.87,2018-04-01,1,4,2018
1429,Hungary,HUN,2018-05-01,42.27,2018-05-01,1,5,2018
1430,Hungary,HUN,2018-06-01,51.26,2018-06-01,1,6,2018
1431,Hungary,HUN,2018-07-01,50.99,2018-07-01,1,7,2018
1432,Hungary,HUN,2018-08-01,60.48,2018-08-01,1,8,2018
1433,Hungary,HUN,2018-09-01,62.9,2018-09-01,1,9,2018
1434,Hungary,HUN,2018-10-01,64.49,2018-10-01,1,10,2018
1435,Hungary,HUN,2018-11-01,63.69,2018-11-01,1,11,2018
1436,Hungary,HUN,2018-12-01,65.05,2018-12-01,1,12,2018
1437,Hungary,HUN,2019-01-01,73.23,2019-01-01,1,1,2019
1438,Hungary,HUN,2019-02-01,49.54,2019-02-01,1,2,2019
1439,Hungary,HUN,2019-03-01,39.69,2019-03-01,1,3,2019
1440,Hungary,HUN,2019-04-01,46.48,2019-04-01,1,4,2019
1441,Hungary,HUN,2019-05-01,42.12,2019-05-01,1,5,2019
1442,Hungary,HUN,2019-06-01,41.31,2019-06-01,1,6,2019
1443,Hungary,HUN,2019-07-01,55.0,2019-07-01,1,7,2019
1444,Hungary,HUN,2019-08-01,58.71,2019-08-01,1,8,2019
1445,Hungary,HUN,2019-09-01,55.69,2019-09-01,1,9,2019
1446,Hungary,HUN,2019-10-01,56.94,2019-10-01,1,10,2019
1447,Hungary,HUN,2019-11-01,43.93,2019-11-01,1,11,2019
1448,Hungary,HUN,2019-12-01,41.08,2019-12-01,1,12,2019
1449,Hungary,HUN,2020-01-01,52.96,2020-01-01,1,1,2020
1450,Hungary,HUN,2020-02-01,39.84,2020-02-01,1,2,2020
1451,Hungary,HUN,2020-03-01,29.75,2020-03-01,1,3,2020
1452,Hungary,HUN,2020-04-01,25.32,2020-04-01,1,4,2020
1453,Hungary,HUN,2020-05-01,23.57,2020-05-01,1,5,2020
1454,Hungary,HUN,2020-06-01,30.02,2020-06-01,1,6,2020
1455,Hungary,HUN,2020-07-01,36.69,2020-07-01,1,7,2020
1456,Hungary,HUN,2020-08-01,37.63,2020-08-01,1,8,2020
1457,Hungary,HUN,2020-09-01,45.72,2020-09-01,1,9,2020
1458,Hungary,HUN,2020-10-01,39.32,2020-10-01,1,10,2020
1459,Hungary,HUN,2020-11-01,48.92,2020-11-01,1,11,2020
1460,Hungary,HUN,2020-12-01,58.19,2020-12-01,1,12,2020
1461,Hungary,HUN,2021-01-01,56.39,2021-01-01,1,1,2021
1462,Hungary,HUN,2021-02-01,50.86,2021-02-01,1,2,2021
1463,Hungary,HUN,2021-03-01,55.05,2021-03-01,1,3,2021
1464,Hungary,HUN,2021-04-01,62.97,2021-04-01,1,4,2021
1465,Hungary,HUN,2021-05-01,59.94,2021-05-01,1,5,2021
1466,Hungary,HUN,2021-06-01,77.94,2021-06-01,1,6,2021
1467,Hungary,HUN,2021-07-01,95.15,2021-07-01,1,7,2021
1468,Hungary,HUN,2021-08-01,109.06,2021-08-01,1,8,2021
1469,Hungary,HUN,2021-09-01,135.13,2021-09-01,1,9,2021
1470,Hungary,HUN,2021-10-01,197.29,2021-10-01,1,10,2021
1471,Hungary,HUN,2021-11-01,215.91,2021-11-01,1,11,2021
1472,Hungary,HUN,2021-12-01,245.7,2021-12-01,1,12,2021
1473,Hungary,HUN,2022-01-01,204.92,2022-01-01,1,1,2022
1474,Hungary,HUN,2022-02-01,194.29,2022-02-01,1,2,2022
1475,Hungary,HUN,2022-03-01,285.23,2022-03-01,1,3,2022
1476,Hungary,HUN,2022-04-01,189.45,2022-04-01,1,4,2022
1477,Hungary,HUN,2022-05-01,204.87,2022-05-01,1,5,2022
1478,Hungary,HUN,2022-06-01,237.06,2022-06-01,1,6,2022
1479,Hungary,HUN,2022-07-01,371.23,2022-07-01,1,7,2022
1480,Hungary,HUN,2022-08-01,495.65,2022-08-01,1,8,2022
1481,Hungary,HUN,2022-09-01,390.42,2022-09-01,1,9,2022
1482,Hungary,HUN,2022-10-01,193.91,2022-10-01,1,10,2022
1483,Hungary,HUN,2022-11-01,223.01,2022-11-01,1,11,2022
1484,Hungary,HUN,2022-12-01,260.78,2022-12-01,1,12,2022
1485,Hungary,HUN,2023-01-01,148.8,2023-01-01,1,1,2023
1486,Hungary,HUN,2023-02-01,146.27,2023-02-01,1,2,2023
1487,Hungary,HUN,2023-03-01,113.23,2023-03-01,1,3,2023
1488,Hungary,HUN,2023-04-01,106.8,2023-04-01,1,4,2023
1489,Hungary,HUN,2023-05-01,88.12,2023-05-01,1,5,2023
1490,Hungary,HUN,2023-06-01,96.68,2023-06-01,1,6,2023
1491,Hungary,HUN,2023-07-01,94.86,2023-07-01,1,7,2023
1492,Hungary,HUN,2023-08-01,100.47,2023-08-01,1,8,2023
1493,Hungary,HUN,2023-09-01,103.82,2023-09-01,1,9,2023
1494,Hungary,HUN,2023-10-01,104.87,2023-10-01,1,10,2023
1495,Hungary,HUN,2023-11-01,99.43,2023-11-01,1,11,2023
1496,Hungary,HUN,2023-12-01,81.57,2023-12-01,1,12,2023
1497,Hungary,HUN,2024-01-01,85.85,2024-01-01,1,1,2024
1498,Hungary,HUN,2024-02-01,69.31,2024-02-01,1,2,2024
1499,Hungary,HUN,2024-03-01,65.06,2024-03-01,1,3,2024
1500,Ireland,IRL,2015-01-01,50.64,2015-01-01,1,1,2015
1501,Ireland,IRL,2015-02-01,58.21,2015-02-01,1,2,2015
1502,Ireland,IRL,2015-03-01,53.75,2015-03-01,1,3,2015
1503,Ireland,IRL,2015-04-01,53.61,2015-04-01,1,4,2015
1504,Ireland,IRL,2015-05-01,48.16,2015-05-01,1,5,2015
1505,Ireland,IRL,2015-06-01,49.39,2015-06-01,1,6,2015
1506,Ireland,IRL,2015-07-01,50.64,2015-07-01,1,7,2015
1507,Ireland,IRL,2015-08-01,47.27,2015-08-01,1,8,2015
1508,Ireland,IRL,2015-09-01,46.25,2015-09-01,1,9,2015
1509,Ireland,IRL,2015-10-01,43.95,2015-10-01,1,10,2015
1510,Ireland,IRL,2015-11-01,42.72,2015-11-01,1,11,2015
1511,Ireland,IRL,2015-12-01,39.87,2015-12-01,1,12,2015
1512,Ireland,IRL,2016-01-01,36.88,2016-01-01,1,1,2016
1513,Ireland,IRL,2016-02-01,35.94,2016-02-01,1,2,2016
1514,Ireland,IRL,2016-03-01,35.28,2016-03-01,1,3,2016
1515,Ireland,IRL,2016-04-01,34.14,2016-04-01,1,4,2016
1516,Ireland,IRL,2016-05-01,35.92,2016-05-01,1,5,2016
1517,Ireland,IRL,2016-06-01,38.14,2016-06-01,1,6,2016
1518,Ireland,IRL,2016-07-01,35.84,2016-07-01,1,7,2016
1519,Ireland,IRL,2016-08-01,33.98,2016-08-01,1,8,2016
1520,Ireland,IRL,2016-09-01,35.02,2016-09-01,1,9,2016
1521,Ireland,IRL,2016-10-01,47.85,2016-10-01,1,10,2016
1522,Ireland,IRL,2016-11-01,52.21,2016-11-01,1,11,2016
1523,Ireland,IRL,2016-12-01,49.81,2016-12-01,1,12,2016
1524,Ireland,IRL,2017-01-01,53.62,2017-01-01,1,1,2017
1525,Ireland,IRL,2017-02-01,51.51,2017-02-01,1,2,2017
1526,Ireland,IRL,2017-03-01,44.11,2017-03-01,1,3,2017
1527,Ireland,IRL,2017-04-01,43.86,2017-04-01,1,4,2017
1528,Ireland,IRL,2017-05-01,39.71,2017-05-01,1,5,2017
1529,Ireland,IRL,2017-06-01,36.59,2017-06-01,1,6,2017
1530,Ireland,IRL,2017-07-01,38.03,2017-07-01,1,7,2017
1531,Ireland,IRL,2017-08-01,43.27,2017-08-01,1,8,2017
1532,Ireland,IRL,2017-09-01,45.39,2017-09-01,1,9,2017
1533,Ireland,IRL,2017-10-01,45.25,2017-10-01,1,10,2017
1534,Ireland,IRL,2017-11-01,51.94,2017-11-01,1,11,2017
1535,Ireland,IRL,2017-12-01,55.49,2017-12-01,1,12,2017
1536,Ireland,IRL,2018-01-01,51.13,2018-01-01,1,1,2018
1537,Ireland,IRL,2018-02-01,53.56,2018-02-01,1,2,2018
1538,Ireland,IRL,2018-03-01,63.24,2018-03-01,1,3,2018
1539,Ireland,IRL,2018-04-01,53.34,2018-04-01,1,4,2018
1540,Ireland,IRL,2018-05-01,55.78,2018-05-01,1,5,2018
1541,Ireland,IRL,2018-06-01,55.48,2018-06-01,1,6,2018
1542,Ireland,IRL,2018-07-01,58.08,2018-07-01,1,7,2018
